facility_id,jurisdiction_code,jurisdiction_facility_id,registered_business_name,facility_name,abn,acn,street_address,suburb,state,postcode,latitude,longitude,primary_anzsic_class_code,primary_anzsic_class_name,main_activities,facility_website,first_report_year,latest_report_year,latest_report_id,latest_report_url,reports
511542,QLD,Q063ALL001,WINTER HOLDINGS PTY LTD,Westbank Feedlot,12520835112,,1581 Toowoomba Athol Road,Athol,QLD,4350,-27.621397,151.794937,0143,Beef Cattle Feedlots (Specialised),Beef Cattle Feedlot,,2001/2002,2013/2014,471004,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2014/jurisdiction-facility/Q063ALL001,10
502592,QLD,Q020ROS001,WIRRALIE MINES P/L,Wirralie Gold Mine,86078774731,078774731,RUTHERFORD RD; VIA,Mount Coolon,QLD,4804,-21.117781,147.271986,0804,Gold Ore Mining,Open cut mining with associated carbon in pulp gold extraction process. On care and maintenance since January 2002,http://www.auriongold.com.au,1998/1999,2001/2002,370950,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2002/jurisdiction-facility/Q020ROS001,4
544716,WA,WA0591,WIRRAWAY HOLDINGS PTY LTD,Wirraway Holdings Pty Ltd,56009306021,009306021,Lot 507 Hale Road,Forrestdale,WA,6112,-32.116944,115.947778,0171,Poultry Farming (Meat),Chicken raising for meat production,,2002/2003,2021/2022,536462,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2022/jurisdiction-facility/WA0591,20
514126,QLD,Q086ILB061,WISHBONE PTY LTD,Wishbone Farm,79848848757,,1047 Steve Irwin Way,Glasshouse Mountains,QLD,4518,-26.890383,152.960039,0171,Poultry Farming (Meat),Meat Chicken Facility,,2004/2005,2016/2017,491340,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2017/jurisdiction-facility/Q086ILB061,12
513818,QLD,Q086ILB023,WJ AND EM LOGAN,Arranmore,63041692881,,121 Amiens Road,Beaudesert,QLD,4285,-27.934056,152.925953,0171,Poultry Farming (Meat),Meat Chicken Facility,,2003/2004,2022/2023,551232,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB023,13
539854,WA,WA0192,WMC RESOURCES LIMITED,St Ives Gold Operations,,004184598,-,25 Km Se Of Kambalda,WA,6442,-31.445165,121.554442,0804,Gold Ore Mining,Gold mining (open pit and underground); gold ore processing.,,1998/1999,1999/2000,402462,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2000/jurisdiction-facility/WA0192,2
542284,WA,WA0355,WMC RESOURCES LTD,Lanfrachi Minesite,76004184598,004184598,LANFRANCHI UNDERGROUND MINE VIA,Kambalda,WA,6442,-31.503611,121.832778,0806,Nickel Ore Mining,Underground nickel mining,,1999/2000,2002/2003,404566,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2003/jurisdiction-facility/WA0355,4
679990,VIC,00030851,WODONGA QUARRIES PTY LTD,Wodonga,26006795857,006795857,136 EDWARDS RD,West Wodonga,VIC,3690,-36.10503,146.83691,0911,Gravel and Sand Quarrying,"Sand quarrying, washing or screening",,2021/2022,2022/2023,546166,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00030851,2
527516,VIC,00004409,WODONGA RENDERING PTY LTD,WODONGA RENDERING PTY LTD,67074885457,074885457,54 KELLY ST,Wodonga,VIC,3690,-36.11279,146.877509,1111,Meat Processing,"Processing livestock (beef, goats and sheep) in abattoir primarily for the export market. Rendering abattoir material to produce tallow, meat & bone meal and blood meal for the domestic and export market
Salting small-stock skins for the export market.",,2002/2003,2022/2023,549278,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2023/jurisdiction-facility/00004409,21
532242,VIC,00007011,WODONGA RURAL CITY COUNCIL,Beechworth Road Landfill,63277160265,,BEECHWORTH RD,Wodonga,VIC,3690,-36.174558,146.878929,2921,Waste Treatment and Disposal Services,Landfill,http://www.wodonga.vic.gov.au,2001/2002,2008/2009,411814,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2009/jurisdiction-facility/00007011,8
513612,QLD,Q086ILB001,WOHLFAHRT CHOOKS PTY LTD,WOHLFAHRT CHOOKS PTY LTD,59651247326,651247326,1664 Dimbulah Road,Arriga,QLD,4880,-17.044794,145.322975,0171,Poultry Farming (Meat),Meat Chicken Facility,,2003/2004,2021/2022,541726,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2022/jurisdiction-facility/Q086ILB001,16
514178,QLD,Q086ILB070,WOHLFAHRT GRACELAND PTY LTD,WOHLFAHRT GRACELAND PTY LTD,28657398813,657398813,90 North Walsh Road,Mareeba,QLD,4880,-17.045833,145.314722,0171,Poultry Farming (Meat),Meat Chicken Facility,,2004/2005,2021/2022,541740,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2022/jurisdiction-facility/Q086ILB070,10
523166,TAS,TAS 412,WOLLAM PTY LTD,Hillside,,104107931,525 WHITE HILLS ROAD,Forcet,TAS,7173,-42.790739,147.690684,0171,Poultry Farming (Meat),Intensive Livestock-Poultry raising,,2005/2006,2012/2013,462476,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/TAS/year/2013/jurisdiction-facility/TAS+412,8
489624,NSW,472,WOLLONGONG RESOURCES PTY LTD,Russell Vale Colliery,28111244896,,Cnr Princes Highway and Bellambi Lane,Russell Vale,NSW,2517,-34.358599,150.893375,0600,Coal Mining,Coal mining,http://www.wcl.net.au,2000/2001,2022/2023,547222,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/472,13
508242,QLD,Q039HNK001,WOMBLEBANK SAWMILLING PTY LTD,Womblebank Sawmilling Company,,114766451,116 WOMBLEBANK GAP RD,Injune,QLD,4454,-25.832307,148.559252,1411,Log Sawmilling,Sawmilling/Timber Preservation,,2005/2006,2015/2016,488392,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2016/jurisdiction-facility/Q039HNK001,10
520212,SA,SA0439,WOMEN'S AND CHILDREN'S HEALTH NETWORK INCORPORATED,Women's and Children's Hospital,64021748126,,72 King William Road,North Adelaide,SA,5006,-34.911651,138.6,8401,Hospitals (Except Psychiatric Hospitals),Hospital,http://www.wch.sa.gov.au,2006/2007,2022/2023,544338,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/SA/year/2023/jurisdiction-facility/SA0439,17
501710,QLD,Q020BAR001,WONBINDI COAL PTY LIMITED,Baralaba Coal Mine,62114668941,114668941,Baralaba - Woorabinda Road,Baralaba,QLD,4702,-24.154572,149.800279,0600,Coal Mining,"Open cut coal mining, workshops",http://www.baralabacoal.com.au,2005/2006,2022/2023,547792,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q020BAR001,16
501716,QLD,Q020BAR002,WONBINDI COAL PTY LIMITED,Baralaba Load Out,62114668941,114668941,-,Baralaba,QLD,4702,-24.548114,150.005669,0600,Coal Mining,Loading coal to rail,http://www.baralabacoal.com.au,2006/2007,2022/2023,548876,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q020BAR002,13
487854,NSW,362,WONGAWILLI COAL PTY LTD,Wongawilli Colliery,77111928762,,Jersey Farm Road,West Dapto,NSW,2530,-34.477663,150.75935,0600,Coal Mining,Underground coal mining; coal stockpile (coal handling and loading).,,1999/2000,2022/2023,549308,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/362,19
666524,WA,WA1669,WONMUNNA IRON ORE PTY LTD,Wonmunna Iron Ore Project,,169151777,Great Northern Hwy,Newman,WA,6753,-23.1185048863,119.043973379,0801,Iron Ore Mining,Iron ore mining,https://www.mineralresources.com.au/,2020/2021,2022/2023,546362,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1669,3
495392,NSW,893,WOODBRAE HOLDINGS PTY LTD,Harden Abattoir,25991891059,079846316,Saleyard Road,Harden,NSW,2587,-34.557345,148.381212,1111,Meat Processing,Animal slaughter and livestock processing. Export lamb abattoir. CURRENTLY CLOSED FOR THE FORSEEABLE FUTURE.,,2002/2003,2003/2004,364846,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2004/jurisdiction-facility/893,2
525220,VIC,00004105,WOODBRIDGE AUSTRALIA GROUP PTY LTD,Laverton North,48069327082,069327082,131-135 FITZGERALD RD,Laverton North,VIC,3026,-37.827103,144.784653,1913,Polymer Foam Product Manufacturing,Manufacture of polyeurathane moulded seating for automotive industry,http://www.woodbridgegroup.com,2005/2006,2016/2017,489792,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/VIC/year/2017/jurisdiction-facility/00004105,12
584708,SA,SA0611,WOODBRIDGE AUSTRALIA GROUP PTY LTD,Woodbridge Australia Group Pty Ltd,48069327082,069327082,103 Rundle Rd,Salisbury South,SA,5106,-34.78644,138.63954,1913,Polymer Foam Product Manufacturing,Manufacture of polyurethane moulded seating for Automotive industry,http://www.woodbridgegroup.com/,2011/2012,2015/2016,483448,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/SA/year/2016/jurisdiction-facility/SA0611,5
490210,NSW,512,WOODCHEM AUSTRALIA PTY LTD,Woodchem Australia Oberon,44080088777,080088777,Gate 5 Endeavour St,Oberon,NSW,2787,-33.698306,149.86104,1812,Basic Organic Chemical Manufacturing,Manufacture of urea-formaldehyde and melamine-formaldehyde resin.,,2000/2001,2022/2023,549714,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/NSW/year/2023/jurisdiction-facility/512,23
514300,QLD,Q086ILE032,WOODLANDS ENTERPRISES PTY,Broiler Farm 1C,48009759746,009759746,206 Pine Camp Road,Beerwah,QLD,4519,-26.840556,152.94,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2006/2007,380822,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2007/jurisdiction-facility/Q086ILE032,2
596652,QLD,Q086ILB099,WOODLANDS ENTERPRISES PTY LTD,Breeder Farm B3,48009759746,009759746,36 Ruckers Lane,Harlin,QLD,4306,-26.944722,152.375,0171,Poultry Farming (Meat),Poultry Breeder (Meat),,2012/2013,2022/2023,550492,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB099,11
596654,QLD,Q086ILB100,WOODLANDS ENTERPRISES PTY LTD,Breeder Farm B4,48009759746,009759746,147 Kangaroo Creek Road,Harlin,QLD,4306,-26.936111,152.383333,0171,Poultry Farming (Meat),Poultry Breeder (Meat),,2012/2013,2022/2023,550494,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB100,11
615804,QLD,Q086ILB102,WOODLANDS ENTERPRISES PTY LTD,Breeder Farm B5,48009759746,009759746,7507 D'Agular Hwy,Harlin,QLD,4306,-26.943386,152.349853,0171,Poultry Farming (Meat),Poultry Breeder (Meat),,2014/2015,2022/2023,550496,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB102,9
514336,QLD,Q086ILE038,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 10 & 11,48009759746,009759746,90 Clarkes Road,Beerwah,QLD,4519,-26.837222,152.950278,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550394,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE038,18
514342,QLD,Q086ILE039,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 12,48009759746,009759746,323/325 Red Road,Beerburrum,QLD,4517,-26.956944,152.990556,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550400,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE039,18
589446,QLD,Q086ILB093,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 13,48009759746,009759746,11 Murphys Road,Beerburrum,QLD,4517,-26.978333,153.002778,0171,Poultry Farming (Meat),Poultry Farming (Meat),http://www.woodlandsfeed.com.au,2011/2012,2022/2023,550406,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB093,12
589510,QLD,Q086ILB094,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 14,48009759746,009759746,11 Murphys Road,Beerburrum,QLD,4517,-26.981667,153.004722,0171,Poultry Farming (Meat),Poultry Farming (Meat),http://www.woodlandsfeed.com.au,2011/2012,2022/2023,550410,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB094,12
589516,QLD,Q086ILB095,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 15,48009759746,009759746,89 Murphys Road,Beerburrum,QLD,4517,-26.976389,153.009167,0171,Poultry Farming (Meat),Poultry Farming (Meat),http://www.woodlandsfeed.com.au,2011/2012,2022/2023,550414,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB095,12
589518,QLD,Q086ILB096,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 16,48009759746,009759746,35 Williams Road,Elimbah,QLD,4516,-26.992778,152.911389,0171,Poultry Farming (Meat),Poultry Farming (Meat),http://www.woodlandsfeed.com.au,2011/2012,2022/2023,550420,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB096,12
514282,QLD,Q086ILE029,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 18,48009759746,009759746,80 Males Road,Beerburrum,QLD,4517,-26.97425,152.964852,0171,Poultry Farming (Meat),Poultry (Meat),http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550434,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE029,18
692242,QLD,Q086ILB071,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 19,48009759746,009759746,119 Pioneer Road,Beerburrum,QLD,4517,-26.961741,152.48105,0171,Poultry Farming (Meat),Poultry (Meat) Broiler Farm,,2022/2023,2022/2023,550654,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB071,1
514294,QLD,Q086ILE031,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 1A 1B 1C,48009759746,009759746,206 Pine Camp Road,Beerwah,QLD,4519,-26.843794,152.943623,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,549982,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE031,18
514306,QLD,Q086ILE033,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 2,48009759746,009759746,2972 Old Gympie Road,Beerwah,QLD,4519,-26.840773,152.94112,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,549988,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE033,17
514228,QLD,Q086ILB086,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 20,48009759746,009759746,106 Storr Road,Donnybrook,QLD,4510,-26.994167,153.035556,0171,Poultry Farming (Meat),Meat Chicken Facility,,2006/2007,2022/2023,550440,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB086,13
513876,QLD,Q086ILB029,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 21,48009759746,009759746,89 Rapkins Road,Beerburrum,QLD,4510,-26.9475,152.9675,0171,Poultry Farming (Meat),Meat Chicken Facility,,2003/2004,2022/2023,550446,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB029,16
513866,QLD,Q086ILB028,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 22,48009759746,009759746,91 Endeavour Road,Beerburrum,QLD,4517,-26.9607,152.9706,0171,Poultry Farming (Meat),Meat Chicken Facility,,2003/2004,2022/2023,550450,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB028,16
513856,QLD,Q086ILB027,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 23,48009759746,009759746,110 Twin View Road,Elimbah,QLD,4516,-27.006283,152.935009,0171,Poultry Farming (Meat),Meat Chicken Facility,,2003/2004,2022/2023,550454,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB027,16
514348,QLD,Q086ILE040,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 5,48009759746,009759746,177 Frasers Road,Beerwah,QLD,4519,-26.830833,152.973611,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550370,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE040,18
514318,QLD,Q086ILE035,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 6,48009759746,009759746,2854 Old Gympie Road,Beerwah,QLD,4519,-26.849444,152.939429,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550374,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE035,18
514324,QLD,Q086ILE036,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 7,48009759746,009759746,2854 Old Gympie Road,Beerwah,QLD,4519,-26.851108,152.942621,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550376,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE036,18
514330,QLD,Q086ILE037,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 8,48009759746,009759746,58 Barrs Road,Glasshouse Mountains,QLD,4518,-26.910556,152.9525,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,550386,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE037,18
555088,QLD,Q086ILB090,WOODLANDS ENTERPRISES PTY LTD,Broiler Farm 9,48009759746,009759746,145 Bartholomew Road,Elimbah,QLD,4510,-27.0050442306,152.961927652,0171,Poultry Farming (Meat),Meat chicken facility,http://www.woodlandsfeed.com.au,2007/2008,2022/2023,550388,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB090,16
514312,QLD,Q086ILE034,WOODLANDS ENTERPRISES PTY LTD,Broiler Farms 3 & 4,48009759746,009759746,2879 Old Gympie Road,Beerwah,QLD,4519,-26.847517,152.935017,0171,Poultry Farming (Meat),Meat Chicken Facility,http://www.woodlandsfeed.com.au,2005/2006,2022/2023,549992,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE034,18
596658,QLD,Q086ILB101,WOODLANDS ENTERPRISES PTY LTD,Layer Farm MV5,48009759746,009759746,60 Hill Road,Stanmore,QLD,4514,-26.889167,152.778333,0172,Poultry Farming (Eggs),Poultry Layer (Egg),,2012/2013,2022/2023,550488,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB101,11
514288,QLD,Q086ILE030,WOODLANDS ENTERPRISES PTY LTD,Mountain View 3,48009759746,009759746,16/38 Males Rd,Beerburrum,QLD,4517,-26.975955,152.965938,0172,Poultry Farming (Eggs),Poultry (Eggs),http://www.woodlandsfeed.com.au,2005/2006,2015/2016,487952,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2016/jurisdiction-facility/Q086ILE030,9
555094,QLD,Q086ILB091,WOODLANDS ENTERPRISES PTY LTD,Mountain View 4,48009759746,009759746,108 Sirl Road,Stoney Creek,QLD,4514,-26.944096,152.705154,0172,Poultry Farming (Eggs),Layer Farm (Egg),http://www.woodlandsfeed.com.au,2010/2011,2022/2023,550482,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB091,13
596660,QLD,Q086ILE059,WOODLANDS ENTERPRISES PTY LTD,Mountain View MV1,48009759746,009759746,24 Garrads Road,Glasshouse Mountains,QLD,4518,-26.891111,152.965833,0172,Poultry Farming (Eggs),Poultry Rearing Farm (Eggs),,2012/2013,2022/2023,550498,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILE059,11
596648,QLD,Q086ILB097,WOODLANDS ENTERPRISES PTY LTD,Rearing Farm RAB,48009759746,009759746,17 Nomnus Road,Stanmore,QLD,4514,-26.874444,152.783333,0171,Poultry Farming (Meat),Poultry Rearing,,2012/2013,2022/2023,550712,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB097,10
596650,QLD,Q086ILB098,WOODLANDS ENTERPRISES PTY LTD,Rearing Farm RC,48009759746,009759746,130 Woodrow Road,Stanmore,QLD,4514,-26.912222,152.766111,0171,Poultry Farming (Meat),Poultry rearing,,2012/2013,2022/2023,550716,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/QLD/year/2023/jurisdiction-facility/Q086ILB098,11
605872,WA,WA1425,WOODSIDE ENERGY GLOBAL PTY LTD,Macedon Gas Project,97006918832,006918832,Lot 500 on DP69197 via Onslow Road,Talandji,WA,6710,-21.732,114.979,0700,Oil and Gas Extraction,An offshore gas field with gas piped to an onshore gas processing facility located 10 km south-west of Onslow in Western Australia. Natural gas is transported south via the Dampier-Bunbury Natural Gas Pipeline.,,2013/2014,2022/2023,546716,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1425,10
568412,WA,WA1206,WOODSIDE ENERGY GLOBAL PTY LTD,Pyrenees Venture FPSO,97006918832,006918832,42km N of Exmouth,Exmouth,WA,6707,-21.541271,114.116731,0700,Oil and Gas Extraction,"Subsea wells with flowlines tied back to a Floating Production, Storage and Offloading (FPSO) named the “Pyrenees Venture ” located approximately 45km north-west of Exmouth, Western Australia. The FPSO is a processing, storage and offloading (oil to export tankers) facility.",,2009/2010,2022/2023,546714,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1206,14
543018,WA,WA0431,WOODSIDE ENERGY LIMITED,Marine 500 Drill Rig - Enfield 3 Well,,005482986,North West Shelf,Via Dampier,WA,6713,-21.477222,113.979167,0700,Oil and Gas Extraction,"Exploration of oil and gas, drilling and production testing.",http://www.woodside.com.au,2000/2001,2000/2001,405182,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2001/jurisdiction-facility/WA0431,1
543034,WA,WA0435,WOODSIDE ENERGY LIMITED,Marine 500 Drill Rig - Gaea 1 Well,,005482986,North West Shelf,Via Dampier,WA,6713,-19.638889,116.049722,0700,Oil and Gas Extraction,"Exploration of oil and gas, drilling and production testing.",http://www.woodside.com.au,2000/2001,2000/2001,405190,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2001/jurisdiction-facility/WA0435,1
543030,WA,WA0434,WOODSIDE ENERGY LIMITED,Sedco 702 Drill Rig - Castor 1 Well,,005482986,North West Shelf,Via Dampier,WA,6713,-19.827222,115.785556,0700,Oil and Gas Extraction,"Exploration of oil and gas, drilling and production testing.",http://www.woodside.com.au,2000/2001,2000/2001,405188,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2001/jurisdiction-facility/WA0434,1
543026,WA,WA0433,WOODSIDE ENERGY LIMITED,Sedco 702 Drill Rig - Cavalier 1 Well,,005482986,North West Shelf,Via Dampier,WA,6713,-19.559444,116.498889,0700,Oil and Gas Extraction,"Exploration of oil and gas, drilling and production testing.",http://www.woodside.com.au,2000/2001,2000/2001,405186,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2001/jurisdiction-facility/WA0433,1
543022,WA,WA0432,WOODSIDE ENERGY LIMITED,Sedco 702 Drill Rig - Lambert 5 Well,,005482986,North West Shelf,Via Dampier,WA,6713,-19.476944,116.477778,0700,Oil and Gas Extraction,"Exploration of oil and gas, drilling and production testing.",http://www.woodside.com.au,2000/2001,2000/2001,405184,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2001/jurisdiction-facility/WA0432,1
576836,WA,WA1242,WOODSIDE ENERGY LTD,Alaric-1,63005482986,005482986,353 km NW Exmouth,Exmouth,WA,6753,-19.942,111.6192,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption by the MODU Maersk Discoverer.,http://www.woodside.com.au/,2010/2011,2010/2011,437402,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2011/jurisdiction-facility/WA1242,1
558234,WA,WA1115,WOODSIDE ENERGY LTD,Angel,63005482986,005482986,"Offshore, 140km N of Karratha",Karratha,WA,6714,-19.498642,116.598077,0700,Oil and Gas Extraction,Not normally manned offshore platform producing gas and condensate.,http://www.woodside.com.au,2008/2009,2022/2023,546500,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2023/jurisdiction-facility/WA1115,15
547184,WA,WA0967,WOODSIDE ENERGY LTD,Angel AP-02,63005482986,005482986,140 km North of Karratha,Karratha,WA,6714,-19.483333,116.609444,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption,,2006/2007,2006/2007,408458,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2007/jurisdiction-facility/WA0967,1
547188,WA,WA0968,WOODSIDE ENERGY LTD,Angel AP-03,63005482986,005482986,138km North of Karratha,Karratha,WA,6714,-19.501944,116.599722,0700,Oil and Gas Extraction,Mobile Offshore Drilling and Diesel Consumption,,2006/2007,2006/2007,408460,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2007/jurisdiction-facility/WA0968,1
618236,WA,WA1458,WOODSIDE ENERGY LTD,Armada Claire Operation,63005482986,005482986,North of Barrow Island,Karratha,WA,6714,-20.08306,115.1678,0700,Oil and Gas Extraction,"The Armada Claire is a floating production, storage and offloading (FPSO) facility producing oil from the Balnaves Field.",http://www.woodside.com.au/Pages/home.aspx,2014/2015,2015/2016,485046,http://www.npi.gov.au/npidata/action/load/individual-facility-detail/criteria/state/WA/year/2016/jurisdiction-facility/WA1458,2
